rtosTick,pitch,roll,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,m1CMD,m2CMD,m3CMD,m4CMD,asp,asr,asy,rsp,rsr,rsy
9332,0.19418838620185846,4.601860523223877,317.79510498046875,0.2396304458379745,0.40185096859931946,9.779519081115724,1.046472430229187,-0.7592487931251526,0.3432413339614868,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1115,1204,1189,1130,0,0,0,1,1,0
9334,0.1603134125471115,4.540498733520508,318.3673095703125,0.2408739775419235,0.38431647419929504,9.758610725402832,0.9551012516021729,-0.730489194393158,0.32125991582870483,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1115,1204,1189,1130,0,0,0,1,1,0
9335,0.16673128306865692,4.495591878890991,318.6455383300781,0.22855181246995926,0.3777705281972885,9.761075019836426,0.9553636312484741,-0.6976637244224548,0.2846895679831505,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1114,1205,1197,1122,0,0,0,1,1,0
9336,0.17314915359020233,4.450685024261475,318.92376708984375,0.216229647397995,0.37122458219528204,9.76353931427002,0.9556260108947754,-0.6648382544517517,0.2481192201375961,-0.14238999783992767,-0.047269999980926514,0.3506099879741669,1114,1205,1197,1122,0,0,0,1,1,0
9338,-0.044221628457307816,3.993048906326294,319.4842529296875,0.2105335742235184,0.36749359965324396,9.793460845947266,0.9443402886390686,-0.6750922799110413,0.2827141880989075,-0.09657000005245207,-0.02319999970495701,0.3564099967479706,1114,1205,1197,1122,0,0,0,1,1,0
9340,-0.2306029349565506,3.8680338859558105,320.0747985839844,0.2417304068803787,0.36314523220062256,9.783974647521973,0.8079237937927246,-0.708084225654602,0.2738074362277985,-0.09657000005245207,-0.02319999970495701,0.3564099967479706,1114,1205,1197,1122,0,0,0,1,1,0
9342,-0.4200902581214905,3.8657240867614746,320.6620788574219,0.2712759077548981,0.37341082096099854,9.784576416015623,0.7569772005081177,-0.6970906853675842,0.2031415700912476,-0.09657000005245207,-0.02319999970495701,0.3564099967479706,1114,1205,1197,1122,0,0,0,1,1,0
9343,-0.40715809166431427,3.8809703588485718,320.94757080078125,0.25563281774520874,0.38266387581825256,9.79555368423462,0.7740760743618011,-0.7121911346912384,0.2452491819858551,-0.09657000005245207,-0.02319999970495701,0.3564099967479706,1115,1204,1198,1121,0,0,0,1,1,0
9344,-0.3942259252071381,3.896216630935669,321.2330627441406,0.2399897277355194,0.3919169306755066,9.806530952453613,0.7911749482154846,-0.7272915840148926,0.28735679388046265,-0.09657000005245207,-0.02319999970495701,0.3564099967479706,1115,1204,1198,1121,0,0,0,1,1,0
9346,-0.2903543710708618,3.8074347972869873,321.78240966796875,0.20633411407470706,0.3774125277996063,9.80664348602295,0.8040031790733337,-0.7147613167762756,0.4627178609371185,-0.09657000005245207,-0.02319999970495701,0.3564099967479706,1115,1204,1198,1121,0,0,0,1,1,0
